Time,RG
8300,2.15768
8310,2.15324
8320,2.15937
8330,2.15406
8340,2.17055
8350,2.1585
8360,2.15136
8370,2.14185
8380,2.14456
8390,2.13745
8400,2.13408
8410,2.1348
8420,2.13888
8430,2.14993
8440,2.13129
8450,2.14064
8460,2.13533
8470,2.13707
8480,2.14507
8490,2.13186
8500,2.14499
8510,2.14333
8520,2.15339
8530,2.14849
8540,2.1348
8550,2.13748
8560,2.13341
8570,2.14441
8580,2.13377
8590,2.12724
8600,2.11892
8610,2.1191
8620,2.13322
8630,2.13287
8640,2.13997
8650,2.14025
8660,2.14535
8670,2.13297
8680,2.13323
8690,2.12258
8700,2.13718
8710,2.1343
8720,2.12225
8730,2.12464
8740,2.12096
8750,2.11873
8760,2.11153
8770,2.10301
8780,2.0994
8790,2.0947
8800,2.10035
8810,2.09653
8820,2.09424
8830,2.10021
8840,2.10332
8850,2.0999
8860,2.09917
8870,2.10985
8880,2.11487
8890,2.11483
8900,2.11746
8910,2.10181
8920,2.11926
8930,2.11063
8940,2.10811
8950,2.11219
8960,2.10698
8970,2.10319
8980,2.09394
8990,2.11282
9000,2.10915
9010,2.10616
9020,2.10065
9030,2.11125
9040,2.11887
9050,2.1076
9060,2.1198
9070,2.11791
9080,2.11088
9090,2.09886
9100,2.09344
9110,2.0912
9120,2.09672
9130,2.09014
9140,2.10061
9150,2.09375
9160,2.09915
9170,2.09669
9180,2.09111
9190,2.09704
9200,2.10807
9210,2.10796
9220,2.10569
9230,2.0997
9240,2.10349
9250,2.11369
9260,2.1083
9270,2.10573
9280,2.12344
9290,2.13392
9300,2.13211
9310,2.13264
9320,2.13776
9330,2.14605
9340,2.16034
9350,2.1374
9360,2.14452
9370,2.15102
9380,2.15529
9390,2.15282
9400,2.15178
9410,2.15064
9420,2.14395
9430,2.14141
9440,2.14272
9450,2.10376
9460,2.11835
9470,2.12276
9480,2.12343
9490,2.13404
9500,2.13625
9510,2.141
9520,2.15059
9530,2.13501
9540,2.125
9550,2.12145
9560,2.11794
9570,2.12784
9580,2.11411
9590,2.11495
9600,2.12799
9610,2.12641
9620,2.12793
9630,2.10924
9640,2.12709
9650,2.13508
9660,2.12743
9670,2.1111
9680,2.09769
9690,2.07489
9700,2.06694
9710,2.06698
9720,2.07602
9730,2.08279
9740,2.08328
9750,2.1009
9760,2.09602
9770,2.08792
9780,2.10056
9790,2.1087
9800,2.10515
9810,2.1093
9820,2.1045
9830,2.10364
9840,2.10071
9850,2.11611
9860,2.10464
9870,2.10658
9880,2.11
9890,2.10937
9900,2.12237
9910,2.11333
9920,2.11304
9930,2.10768
9940,2.10339
9950,2.10012
9960,2.09632
9970,2.08699
9980,2.0983
9990,2.07815
10000,2.07014
10010,2.06141
10020,2.06736
10030,2.06158
10040,2.07014
10050,2.08095
10060,2.0836
10070,2.09886
10080,2.09021
10090,2.08609
10100,2.10517
10110,2.09041
10120,2.09688
10130,2.07467
10140,2.07834
10150,2.07846
10160,2.08649
10170,2.07646
10180,2.069
10190,2.06831
10200,2.05365
10210,2.03922
10220,2.05074
10230,2.03884
10240,2.0506
10250,2.04676
10260,2.04699
10270,2.04941
10280,2.0454
10290,2.03723
10300,2.04907
10310,2.05238
10320,2.03768
10330,2.04464
10340,2.04758
10350,2.04559
10360,2.04695
10370,2.04029
10380,2.05507
10390,2.04885
10400,2.06692
10410,2.05063
10420,2.05354
10430,2.04652
10440,2.05394
10450,2.07055
10460,2.07595
10470,2.07874
10480,2.06625
10490,2.0723
10500,2.07018
10510,2.09469
10520,2.0898
10530,2.0835
10540,2.08949
10550,2.09138
10560,2.09525
10570,2.10373
10580,2.08671
10590,2.09589
10600,2.09952
10610,2.08175
10620,2.09024
10630,2.09697
10640,2.10421
10650,2.10803
10660,2.10682
10670,2.08989
10680,2.10315
10690,2.08012
10700,2.09181
10710,2.09359
10720,2.0794
10730,2.08337
10740,2.10014
10750,2.10969
10760,2.09909
10770,2.10154
10780,2.10145
10790,2.09446
10800,2.10423
10810,2.09379
10820,2.09915
10830,2.11521
10840,2.10951
10850,2.11173
10860,2.11793
10870,2.10121
10880,2.11083
10890,2.11422
10900,2.11267
10910,2.12771
10920,2.10526
10930,2.1256
10940,2.11642
10950,2.11292
10960,2.12209
10970,2.12972
10980,2.11805
10990,2.12932
11000,2.12276
11010,2.13199
11020,2.12432
11030,2.13184
11040,2.15464
11050,2.15217
11060,2.14904
11070,2.14925
11080,2.14237
11090,2.14792
11100,2.14846
11110,2.16253
11120,2.1552
11130,2.15878
11140,2.14941
11150,2.15359
11160,2.14988
11170,2.15248
11180,2.16006
11190,2.16605
11200,2.16156
11210,2.16152
11220,2.1538
11230,2.16122
11240,2.14677
11250,2.15157
11260,2.15218
11270,2.16236
11280,2.14967
11290,2.15264
11300,2.1621
11310,2.15962
11320,2.16192
11330,2.1585
11340,2.15308
11350,2.15379
11360,2.15018
11370,2.1649
11380,2.16195
11390,2.16013
11400,2.16349
11410,2.17359
11420,2.15811
11430,2.1686
11440,2.17436
11450,2.15951
11460,2.16368
11470,2.166
11480,2.16672
11490,2.17386
11500,2.16528
11510,2.16866
11520,2.16029
11530,2.15991
11540,2.16986
11550,2.16033
11560,2.17315
11570,2.17342
11580,2.1636
11590,2.15838
11600,2.16165
11610,2.15562
11620,2.16297
11630,2.15816
11640,2.16401
11650,2.15689
11660,2.15319
11670,2.16675
11680,2.16011
11690,2.15776
11700,2.16739
11710,2.165
11720,2.15039
11730,2.15581
11740,2.16125
11750,2.16867
11760,2.16009
11770,2.16823
11780,2.16329
11790,2.16515
11800,2.1593
11810,2.1482
11820,2.14456
11830,2.14971
11840,2.15755
11850,2.15238
11860,2.13902
11870,2.15725
11880,2.14378
11890,2.13547
11900,2.13357
11910,2.12032
11920,2.1326
11930,2.12114
11940,2.12505
11950,2.13161
11960,2.13807
11970,2.14439
11980,2.12772
11990,2.15349
12000,2.14542
12010,2.14535
12020,2.14859
12030,2.14113
12040,2.14242
12050,2.14642
12060,2.13923
12070,2.14008
12080,2.14591
12090,2.15412
12100,2.15082
12110,2.1365
12120,2.1406
12130,2.14656
12140,2.14529
12150,2.14981
12160,2.15102
12170,2.15627
12180,2.15556
12190,2.16739
12200,2.16312
12210,2.16056
12220,2.1585
12230,2.16437
12240,2.15993
12250,2.1659
12260,2.16323
12270,2.15355
12280,2.1447
12290,2.15982
12300,2.15712
12310,2.15298
12320,2.15341
12330,2.15236
12340,2.1496
12350,2.15547
12360,2.15092
12370,2.14654
12380,2.1541
12390,2.1562
12400,2.16918
12410,2.16518
12420,2.15861
12430,2.17548
12440,2.17022
12450,2.1813
12460,2.1634
12470,2.15488
12480,2.16532
12490,2.16352
12500,2.17067
12510,2.17059
12520,2.158
12530,2.16324
12540,2.16157
12550,2.16774
12560,2.17994
12570,2.17231
12580,2.17122
12590,2.16634
12600,2.15779
12610,2.16822
12620,2.15861
12630,2.15146
12640,2.14708
12650,2.15681
12660,2.13532
12670,2.14396
12680,2.15188
12690,2.14969
12700,2.15025
12710,2.14795
12720,2.15232
12730,2.16004
12740,2.1579
12750,2.16502
12760,2.1501
12770,2.14378
12780,2.13293
12790,2.13351
12800,2.13426
12810,2.13782
12820,2.12385
12830,2.1328
12840,2.12677
12850,2.13694
12860,2.14654
12870,2.13001
12880,2.14645
12890,2.14388
12900,2.14187
12910,2.14132
12920,2.13647
12930,2.14291
12940,2.13964
12950,2.14876
12960,2.1326
12970,2.14209
12980,2.14233
12990,2.13888
13000,2.14244
13010,2.1473
13020,2.14676
13030,2.16263
13040,2.15706
13050,2.15507
13060,2.15357
13070,2.15422
13080,2.15496
13090,2.15726
13100,2.15846
13110,2.15513
13120,2.15964
13130,2.15515
13140,2.14452
13150,2.15106
13160,2.1346
13170,2.1614
13180,2.15293
13190,2.14779
13200,2.14333
13210,2.15119
13220,2.1422
13230,2.1507
13240,2.15737
13250,2.14887
13260,2.14414
13270,2.1603
13280,2.15101
13290,2.1515
13300,2.14854
13310,2.16431
13320,2.15504
13330,2.15144
13340,2.16787
13350,2.16284
13360,2.15668
13370,2.16736
13380,2.15474
13390,2.16711
13400,2.17042
13410,2.17526
13420,2.17413
13430,2.15903
13440,2.16328
13450,2.15499
13460,2.1551
13470,2.15303
13480,2.15812
13490,2.16768
13500,2.15856
13510,2.15853
13520,2.15381
13530,2.14518
